RIL,Yield,Protein,Oil,Seedsize,Height,Maturity
DS11-32045,4881.616113,40.08834214,22.98942843,19.31008997,102.8404016,994.7185447
DS11-32046,5280.420902,40.76834214,21.98942843,17.43008997,102.9867959,1011.850567
DS11-32047,5519.643124,39.90834214,22.52942843,20.79008997,103.1117959,1010.100567
DS11-32048,5000.516113,40.84834214,22.06942843,19.63008997,106.8404016,993.1629891
DS11-32049,5417.416113,40.66834214,22.52942843,19.65008997,99.84040162,996.9407669
DS11-32050,4872.116113,41.24834214,22.76942843,19.11008997,108.9515127,999.7185447
DS11-32051,4986.816113,40.96834214,22.46942843,19.91008997,107.8404016,993.9407669
DS11-32052,5372.19868,41.82834214,21.26942843,18.89008997,108.1117959,1024.085317
DS11-32053,4977.316113,42.12834214,21.54942843,17.69008997,109.5070683,994.8296558
DS11-32055,5726.525133,40.18834214,22.48942843,19.39008997,116.9860452,1039.645339
DS11-32057,5137.416113,39.96834214,22.64942843,18.09008997,102.9515127,996.9407669
DS11-32058,4776.309791,41.36834214,22.46942843,18.11008997,111.3617959,1021.94246
DS11-32059,4702.316113,40.86834214,22.26942843,19.51008997,108.9515127,997.6074336
DS11-32060,5005.916113,41.64834214,21.76942843,18.23008997,108.173735,996.9407669
DS11-32061,4977.19868,41.62834214,21.92942843,19.23008997,104.9867959,1007.475567
DS11-32062,4976.087568,39.90834214,22.34942843,18.59008997,112.9867959,1012.225567
DS11-32063,4915.916113,40.50834214,22.72942843,18.21008997,101.0626238,992.9407669
DS11-32064,5163.316113,39.98834214,22.48942843,17.69008997,101.2848461,998.9407669
DS11-32065,5478.865346,41.02834214,22.34942843,19.27008997,108.3617959,1012.225567
DS11-32066,5354.616113,40.00834214,22.74942843,19.35008997,91.39595717,998.2741002
DS11-32067,5369.643124,40.28834214,22.28942843,17.43008997,110.4867959,1013.350567
DS11-32068,5261.716113,40.10834214,22.72942843,18.81008997,108.8404016,1000.162989
DS11-32069,5197.754235,41.86834214,21.50942843,17.67008997,116.2367959,1023.656746
DS11-32070,5486.865346,40.66834214,22.46942843,18.75008997,115.8617959,1011.975567
DS11-32071,5413.976457,41.18834214,21.76942843,18.41008997,110.6117959,1014.850567
DS11-32072,5278.532013,41.26834214,21.56942843,20.47008997,110.2367959,1013.475567
DS11-32073,5064.116113,42.28834214,22.24942843,20.37008997,103.2848461,995.4963225
DS11-32074,5339.309791,41.34834214,22.24942843,18.53008997,109.6117959,1010.100567
DS11-32075,4360.416113,41.48834214,22.12942843,18.49008997,102.173735,992.2741002
DS11-32076,5256.116113,41.12834214,21.62942843,17.65008997,110.0626238,1002.718545
DS11-32077,5158.532013,40.60834214,22.44942843,19.27008997,105.6117959,1023.513889
DS11-32096,5257.546891,46.3134475,23.58475393,20.91187728,116.3681169,1037.110777
DS11-32099,5343.972015,41.92014251,23.22536524,18.54946995,119.6557582,1012.191793
DS11-32101,5296.296891,45.84678084,23.68475393,18.31187728,119.6538311,1017.838855
DS11-32102,5139.972015,41.52014251,23.47536524,18.57446995,106.7807582,1008.316793
DS11-32104,4855.796891,45.6134475,24.11808726,19.97854395,95.08240258,1031.777444
DS11-32106,5264.083126,41.52014251,23.07536524,18.82446995,111.7807582,1012.191793
DS11-32109,5319.860904,42.57014251,22.27536524,17.97446995,114.5307582,1010.566793
DS11-32114,4903.046891,45.0134475,24.08475393,19.34521061,104.3681169,1017.410283
DS11-32115,5038.421891,45.18011417,23.88475393,19.31187728,111.510974,1018.981712
DS11-32116,5514.972015,41.94514251,23.15036524,19.19946995,103.0307582,1010.191793
DS11-32117,5201.421891,47.04678084,23.61808726,20.71187728,114.7966883,1033.777444
DS11-32118,5359.194237,41.79514251,23.02536524,18.79946995,106.0307582,1010.941793
DS11-32119,5162.083126,42.14514251,22.82536524,19.12446995,117.4057582,1013.816793
DS11-32120,5475.194237,42.52014251,22.37536524,18.42446995,105.1557582,1013.441793
DS11-32121,5146.296891,45.5134475,23.28475393,19.07854395,103.6538311,1021.55314
DS11-32122,5050.796891,45.8134475,23.71808726,20.84521061,101.7966883,1020.267426
DS11-32123,5354.671891,45.98011417,23.55142059,19.97854395,99.79668829,1034.444111
DS11-32124,5512.546891,44.38011417,24.28475393,19.47854395,98.08240258,1016.981712
DS11-32126,5420.546891,46.0134475,23.91808726,20.34521061,108.510974,1019.838855
DS11-32127,5067.796891,46.14678084,23.58475393,18.74521061,99.79668829,1035.777444
DS11-32128,5267.749793,40.79514251,23.62536524,20.17446995,100.4057582,1010.566793
DS11-32129,5114.194237,42.84514251,23.05036524,19.12446995,111.6557582,1022.903861
DS11-32130,5279.546891,45.0134475,23.78475393,19.84521061,107.510974,1020.267426
DS11-32132,5436.796891,45.5134475,23.85142059,18.97854395,103.3681169,1019.410283
DS11-32133,5443.046891,46.4134475,23.18475393,20.47854395,111.3681169,1022.55314
DS11-32134,5363.421891,44.9134475,24.18475393,20.51187728,100.9395454,1021.267426
DS11-32142,5062.921891,45.28011417,23.38475393,18.84521061,99.510974,1031.777444
DS11-32143,5251.921891,46.28011417,23.41808726,18.71187728,102.0824026,1035.610777
DS11-32144,5741.421891,45.08011417,23.78475393,19.84521061,108.9395454,1021.267426
DS11-32145,5225.671891,45.5134475,23.31808726,21.74521061,97.22525972,1036.110777
DS11-32147,5366.546891,44.44678084,24.68475393,20.67854395,98.08240258,1033.610777
DS11-32148,5166.671891,46.14678084,23.35142059,19.54521061,114.0824026,1018.838855
DS11-32149,5972.546891,45.18011417,23.21808726,19.64521061,106.3681169,1019.55314
DS11-32150,5259.546891,45.54678084,23.48475393,20.37854395,100.7966883,1017.124569
DS11-32151,5184.671891,45.5134475,23.75142059,18.37854395,99.36811686,1017.267426
DS11-32152,4969.921891,45.64678084,23.08475393,19.01187728,112.9395454,1034.444111
DS11-32153,5049.527571,41.39514251,23.70036524,19.14946995,99.03075821,1009.066793
DS11-32154,5020.972015,41.77014251,22.87536524,18.62446995,118.2807582,1023.046718
DS11-32158,5366.083126,42.64514251,22.70036524,17.54946995,118.6557582,1009.941793
DS11-32160,5056.305349,43.74514251,22.47536524,18.52446995,117.0307582,1022.761004
DS11-32161,4860.296891,46.68011417,23.05142059,17.94521061,97.22525972,1017.695997
DS11-32162,5380.305349,42.07014251,22.90036524,19.82446995,102.7807582,1009.941793
DS11-32163,5289.305349,41.99514251,22.67536524,18.57446995,107.2807582,1008.316793
DS11-32164,5371.527571,43.07014251,22.82536524,19.89946995,109.1557582,1011.066793
DS11-32166,5378.194237,41.22014251,23.35036524,19.07446995,100.4057582,1008.816793
DS11-32167,5162.421891,44.94678084,24.05142059,17.71187728,108.3681169,1033.110777
DS11-32169,5365.305349,43.17014251,22.25036524,18.64946995,109.2807582,1010.066793
DS11-32171,5407.165997,51.00651891,26.25276175,20.84249462,100.6538311,1015.267426
DS11-32175,4865.194237,41.44514251,22.72536524,19.94946995,102.7807582,1008.566793
DS11-32178,5152.749793,42.54514251,22.50036524,18.87446995,104.7807582,1009.316793
DS11-32180,5330.546891,47.3134475,23.08475393,20.51187728,106.2252597,1019.267426
DS11-32182,5060.749793,43.69514251,22.42536524,18.84946995,104.4057582,1007.191793
DS11-32183,5218.860904,42.34514251,22.35036524,18.72446995,103.5307582,1009.191793
DS11-32184,5237.860904,42.27014251,22.65036524,18.44946995,102.9057582,1011.066793
DS11-32185,5270.083126,42.42014251,23.32536524,20.52446995,105.2807582,1007.941793
DS11-32186,5225.796891,45.84678084,23.78475393,18.67854395,109.3681169,1017.55314
DS11-32187,5429.083126,42.14514251,22.62536524,19.24946995,98.78075821,1009.816793
DS11-32189,5175.546891,45.68011417,23.88475393,20.41187728,102.0824026,1018.55314
DS11-32193,4990.546891,45.4134475,23.75142059,18.74521061,105.6538311,1017.838855
DS11-32194,5361.41646,41.04514251,23.35036524,18.79946995,107.5307582,1009.441793
DS11-32195,5087.972015,42.14514251,22.70036524,18.79946995,108.1557582,1010.316793
DS11-32196,4972.41646,43.34514251,22.60036524,19.19946995,108.2807582,1012.066793
DS11-32197,5250.41646,40.52014251,23.65036524,18.49946995,112.7807582,1012.191793
DS11-32198,5274.796891,45.94678084,23.05142059,21.11187728,100.6538311,1018.124569
DS11-32200,4886.796891,45.74678084,23.91808726,18.61187728,107.3681169,1013.124569
DS11-32202,5345.972015,41.57014251,22.82536524,20.47446995,99.53075821,1011.066793
DS11-32204,4862.527571,42.42014251,22.57536524,16.19946995,119.7807582,1008.441793
DS11-32206,5210.972015,42.09514251,22.70036524,19.59946995,110.0307582,1008.941793
DS11-32210,5195.194237,42.02014251,22.77536524,17.74946995,107.6557582,1011.691793
DS11-32211,5062.41646,42.37014251,22.25036524,18.47446995,108.9057582,1011.691793
DS11-33001,4918.921891,44.88011417,23.15142059,17.77854395,118.0824026,1021.981712
DS11-33002,4961.046891,44.04678084,23.88475393,19.17854395,109.2252597,1025.981712
DS11-33005,4477.41646,41.72014251,22.30036524,16.39946995,114.0307582,1014.941793
DS11-33006,4912.19868,40.22834214,22.24942843,16.85008997,119.8617959,1005.475567
DS11-33007,4538.816113,42.32834214,21.42942843,19.01008997,94.17373495,989.4963225
DS11-33008,4982.421891,42.82014251,21.30036524,13.69946995,109.7807582,1013.066793
DS11-33009,4568.616113,41.68834214,21.52942843,16.93008997,94.17373495,988.8296558
DS11-33010,5846.62715,45.94678084,23.01808726,19.97854395,113.0824026,1042.277444
DS11-33011,4547.816113,43.26834214,21.22942843,18.95008997,95.6181794,989.4963225
DS11-33012,5112.643124,39.92834214,22.44942843,17.21008997,102.6117959,1003.850567
DS11-33014,3857.316113,42.06834214,21.98942843,20.43008997,80.84040162,984.051878
DS11-33015,4953.671891,45.8134475,22.85142059,22.04521061,116.2252597,1027.124569
DS11-33017,4618.532013,42.56834214,20.36942843,15.71008997,123.3617959,1011.850567
DS11-33019,5100.976457,40.30834214,21.78942843,15.17008997,120.6117959,1012.100567
DS11-33020,4583.976457,41.10834214,22.54942843,18.51008997,93.98679586,998.2255673
DS11-33021,4789.421891,44.48011417,23.11808726,16.51187728,119.2252597,1026.410283
DS11-33022,4897.865346,39.58834214,22.06942843,17.45008997,111.8617959,1010.725567
DS11-33023,4248.171891,44.88011417,23.71808726,19.84521061,94.510974,1015.981712
DS11-33024,4871.546891,43.68011417,23.98475393,18.24521061,111.7966883,1023.695997
DS11-33025,4905.309791,40.34834214,22.38942843,18.45008997,92.48679586,1002.100567
DS11-33026,4265.916113,43.36834214,20.80942843,17.69008997,93.39595717,988.2741002
DS11-33027,5174.749793,42.14514251,21.42536524,15.54946995,114.0307582,1014.816793
DS11-33028,4359.884471,41.92834214,21.90942843,18.15008997,88.6181794,989.7185447
DS11-33029,5488.296891,45.48011417,23.25142059,20.77854395,117.9395454,1028.124569
DS11-33030,4891.194237,40.59514251,21.95036524,16.09946995,111.5307582,1011.191793
DS11-33031,4770.754235,40.54834214,22.52942843,20.61008997,98.11179586,1000.475567
DS11-33033,4047.972015,43.99514251,21.22536524,16.07446995,123.9057582,1028.47529
DS11-33034,4221.116113,41.86834214,21.38942843,18.71008997,100.2848461,991.1629891
DS11-33035,5292.546891,44.88011417,23.35142059,18.91187728,112.7966883,1024.838855
DS11-33036,4479.216113,39.88834214,22.62942843,17.71008997,86.17373495,986.1629891
DS11-33038,5220.749793,42.54514251,22.00036524,19.09946995,116.1557582,1015.066793
DS11-33039,4657.532013,41.76834214,21.66942843,17.57008997,110.7367959,1002.350567
DS11-33042,4680.749793,44.04514251,21.22536524,16.42446995,121.2807582,1030.189576
DS11-33043,4376.116113,41.40834214,22.44942843,19.95008997,85.50706828,987.4963225
DS11-33044,4994.921891,45.2134475,23.08475393,18.21187728,116.6538311,1040.110777
DS11-33047,5158.171891,44.6134475,23.25142059,20.27854395,126.0824026,1026.55314
DS11-33049,4418.216113,40.98834214,21.82942843,16.99008997,90.6181794,988.9407669
DS11-33050,4454.916113,41.40834214,21.92942843,22.87008997,82.95151273,991.9407669
DS11-33051,4749.516113,43.74834214,20.88942843,19.19008997,94.72929051,991.4963225
DS11-33052,5038.976457,41.44834214,21.74942843,18.61008997,104.3617959,1005.850567
DS11-33053,4825.420902,41.58834214,20.92942843,16.63008997,130.9867959,1016.725567
DS11-33054,4595.016113,41.52834214,22.10942843,18.81008997,81.72929051,990.051878
DS11-33057,4634.616113,42.28834214,21.94942843,20.29008997,94.06262384,990.3852114
DS11-33058,4235.194237,44.29514251,21.05036524,16.52446995,114.4057582,1014.816793
DS11-33059,4687.41646,43.22014251,21.60036524,17.82446995,118.7807582,1015.191793
DS11-33060,4603.532013,42.30834214,20.70942843,16.35008997,112.7367959,1009.225567
DS11-33061,5048.19868,40.74834214,21.82942843,16.41008997,116.7367959,1010.225567
DS11-33062,4548.976457,43.08834214,19.96942843,14.41008997,119.3617959,1013.225567
DS11-33064,4795.420902,42.42834214,20.42942843,17.83008997,126.9867959,1013.100567
DS11-33065,5221.087568,43.08834214,20.54942843,18.37008997,110.4867959,1010.100567
DS11-33070,4647.796891,46.84678084,22.38475393,18.74521061,116.510974,1024.981712
DS11-33072,5247.749793,43.12014251,21.52536524,17.24946995,105.5307582,1027.761004
DS11-33073,4259.116113,40.60834214,22.42942843,16.51008997,89.6181794,985.9407669
DS11-33074,4379.754235,40.30834214,22.82942843,16.29008997,106.8617959,1001.100567
DS11-33075,4853.083126,42.19514251,21.50036524,15.34946995,112.1557582,1009.441793
DS11-33076,5055.749793,43.49514251,21.52536524,16.69946995,108.7807582,1011.441793
DS11-33077,5010.420902,41.04834214,21.52942843,17.93008997,112.9867959,1012.475567
DS11-33078,4531.41646,44.24514251,20.67536524,16.09946995,122.1557582,1027.046718
DS11-33080,4760.41646,42.97014251,22.20036524,16.37446995,115.7807582,1012.941793
DS11-33081,4553.816113,39.80834214,23.04942843,18.07008997,90.39595717,988.2741002
DS11-33082,4845.865346,42.82834214,21.66942843,21.17008997,107.6117959,1002.475567
DS11-33083,4757.716113,41.14834214,21.68942843,18.05008997,86.39595717,988.1629891
DS11-33084,5132.19868,41.70834214,21.82942843,18.67008997,101.9867959,1001.350567
DS11-33085,4346.116113,40.94834214,22.22942843,18.49008997,95.50706828,989.7185447
DS11-33086,4486.716113,42.44834214,21.46942843,21.15008997,95.6181794,989.6074336
DS11-33087,4606.106693,41.54834214,21.60942843,16.45008997,93.84040162,991.6074336
DS11-33088,5147.116113,42.06834214,21.52942843,19.13008997,110.5070683,991.1629891
DS11-33089,4805.643124,41.68834214,21.74942843,19.09008997,111.1117959,1005.100567
DS11-33090,4709.309791,40.02834214,20.68942843,15.01008997,125.6117959,1013.350567
DS11-33091,5077.420902,41.54834214,20.62942843,16.65008997,115.6117959,1014.725567
DS11-33094,4666.516113,42.24834214,20.88942843,18.17008997,90.72929051,989.8296558
DS11-33095,5530.309791,40.54834214,21.70942843,18.65008997,116.3617959,1014.975567
DS11-33096,4585.421891,44.84678084,24.55142059,19.61187728,82.510974,1019.267426
DS11-33098,4813.194237,42.59514251,22.17536524,19.17446995,105.0307582,1012.691793
DS11-33099,4400.860904,42.37014251,21.80036524,13.32446995,116.9057582,1013.066793
DS11-33104,4923.566873,44.78442178,23.41757423,17.08241239,115.2807582,1012.191793
DS11-33105,4899.532013,40.62834214,22.82942843,19.55008997,103.2367959,1003.975567
DS11-33106,4770.884471,40.18834214,22.42942843,15.87008997,90.6181794,987.7185447
DS11-33107,4676.816873,46.28442178,22.6842409,19.28241239,91.65575821,1013.441793
DS11-33108,4670.216113,39.88834214,22.16942843,16.61008997,91.06262384,988.051878
DS11-33109,4724.416113,40.82834214,22.02942843,18.41008997,103.8404016,1001.282448
DS11-33110,4611.016113,41.02834214,20.82942843,16.39008997,95.72929051,987.7185447
DS11-33111,4728.305349,42.02014251,22.60036524,18.34946995,109.7807582,1014.941793
DS11-33113,5061.305349,44.19514251,21.35036524,18.17446995,114.4057582,1013.816793
DS11-33114,5086.296891,46.6134475,22.78475393,18.44521061,108.7966883,1026.695997
DS11-33115,4251.217804,41.10834214,22.04942843,19.47008997,89.28484606,989.3852114
DS11-33116,3932.116113,40.06834214,22.48942843,17.97008997,82.61574768,983.7185447
DS11-33117,5109.546891,45.4134475,23.28475393,19.74521061,108.2252597,1035.444111
DS11-33118,5132.976457,41.02834214,21.86942843,18.49008997,110.3617959,1009.475567
DS11-33119,4500.216113,40.82834214,22.56942843,21.89008997,83.61574768,986.3852114
DS11-33120,4993.532013,41.62834214,21.00942843,17.17008997,114.6117959,1007.475567
DS11-33121,4481.616113,40.72834214,22.30942843,17.59008997,85.06262384,987.6074336
DS11-33122,5128.860904,42.54514251,21.80036524,17.89946995,106.0307582,1012.316793
DS11-33123,5127.046891,44.78011417,23.38475393,20.01187728,107.0824026,1039.610777
DS11-33125,4881.171891,44.6134475,23.95142059,22.17854395,98.08240258,1021.410283
DS11-33127,4765.796891,45.04678084,23.28475393,16.81187728,111.510974,1024.267426
DS11-33128,5162.421891,44.04678084,23.81808726,16.71187728,106.6538311,1020.55314
DS11-33129,4829.796891,43.88011417,23.18475393,17.31187728,119.6538311,1023.267426
DS11-33131,5321.296891,45.64678084,22.95142059,16.47854395,121.2252597,1025.410283
DS11-33132,4794.421891,47.0134475,21.95142059,16.71187728,117.0824026,1023.410283
DS11-33134,4704.671891,44.34678084,24.28475393,20.77854395,94.36811686,1015.410283
DS11-33135,5261.796891,43.94678084,23.81808726,20.87854395,108.7966883,1022.55314
DS11-33136,4715.860904,43.94514251,21.05036524,18.67446995,112.9057582,1015.941793
DS11-33137,5353.198578,46.5134475,22.95142059,15.97854395,102.6538311,1019.695997
DS11-33143,5160.421891,46.54678084,23.05142059,19.94521061,113.0824026,1040.777444
DS11-33144,4979.296891,45.1134475,23.81808726,19.04521061,101.510974,1036.944111
DS11-33145,4948.171891,43.07014251,21.22536524,16.97446995,108.1557582,1014.441793
DS11-33147,4431.527571,43.02014251,21.32536524,15.49946995,118.7807582,1017.316793
DS11-33148,4936.296891,44.94678084,23.58475393,18.47854395,111.3681169,1023.695997
DS11-33149,4804.305349,44.37014251,21.10036524,16.97446995,123.7807582,1016.066793
DS11-33151,4326.638682,43.54514251,20.85036524,15.92446995,122.4057582,1015.816793
DS11-33154,4049.421891,44.78011417,24.58475393,20.27854395,106.0824026,1016.981712
DS11-33159,4490.671891,43.5134475,24.81808726,19.64521061,93.79668829,1016.124569
DS11-33160,5038.421891,48.0134475,21.58475393,19.71187728,110.2252597,1025.410283
DS11-33161,4959.638682,42.77014251,22.75036524,21.47446995,113.7807582,1013.941793
DS11-33166,4727.884471,40.02834214,22.94942843,17.83008997,90.06262384,989.051878
DS11-33167,5719.171891,45.3134475,23.11808726,18.24521061,111.0824026,1023.695997
DS11-33168,4558.616113,41.62834214,21.48942843,16.39008997,84.39595717,988.6074336
DS11-33169,4917.976457,42.42834214,21.32942843,18.91008997,111.7367959,1004.100567
